,fz,purchasenumber,publishdate,startdata,enddata,placingway,customerinn,maxprice,okpdcode,okpdname,purchasobject,href
342,44,0176200005520001908,2020-12-16T11:56:37.463+03:00,"['2020-12-16', '11:56:37+03:00']","['2020-12-24', '09:00:00+03:00']",Электронный аукцион,0105072228,147561.84,86.90,Услуги в области медицины прочие,,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176200005520001908
343,44,0376300005320000033,2020-12-17T23:24:16.591+03:00,"['2020-12-17', '23:24:16+03:00']","['2020-12-25', '08:00:00+03:00']",Электронный аукцион,0107007270,1764125.2,,,,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0376300005320000033
344,44,0376300000120000301,2020-12-04T11:17:42.422+03:00,"['2020-12-04', '11:17:42+03:00']","['2020-12-14', '07:00:00+03:00']",Электронный аукцион,0105038964,1191003,68.10,Услуги по покупке и продаже собственного недвижимого имущества,,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0376300000120000301
345,44,0176200005520001761,2020-12-07T16:04:00.570+03:00,"['2020-12-07', '16:04:00+03:00']","['2020-12-15', '09:00:00+03:00']",Электронный аукцион,0105072228,214225.5,01.11,"Культуры зерновые (кроме риса), зернобобовые, семена масличных культур",,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176200005520001761
346,44,,2020-12-16T17:14:17.343+03:00,,,,,,,,,
347,44,0176200005520001794,2020-12-09T10:14:00.612+03:00,"['2020-12-09', '10:14:00+03:00']","['2020-12-18', '09:00:00+03:00']",Электронный аукцион,0105072228,635896.8,21.20,"Препараты лекарственные и материалы, применяемые в медицинских целях",,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176200005520001794
348,44,0176200005520001845,2020-12-11T11:03:26.399+03:00,"['2020-12-11', '11:03:26+03:00']","['2020-12-21', '09:00:00+03:00']",Электронный аукцион,0105072228,219426.31,62.02,"Услуги консультативные, связанные с компьютерной техникой",оказание услуг по информационному обслуживанию с использованием установленных экземпляров специальных выпусков Систем «Консультант плюс»,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176200005520001845
349,44,0176200005520001770,2020-12-07T17:47:44.826+03:00,"['2020-12-07', '17:47:44+03:00']","['2020-12-16', '09:00:00+03:00']",Электронный аукцион,0105072228,2565438.62,01.13,"Овощи и культуры бахчевые, корнеплоды и клубнеплоды",,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176200005520001770
350,44,0176300002220000011,2020-12-12T13:18:44.481+03:00,"['2020-12-12', '13:18:44+03:00']","['2020-12-21', '08:00:00+03:00']",Электронный аукцион,0107009052,5613690.78,43.99,"Работы строительные специализированные, не включенные в другие группировки",,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176300002220000011
351,44,0376100007020000009,2020-12-09T21:45:33.402+03:00,"['2020-12-09', '21:45:33+03:00']","['2020-12-17', '07:00:00+03:00']",Электронный аукцион,0105047430,399079.75,21.20,"Препараты лекарственные и материалы, применяемые в медицинских целях",,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0376100007020000009
352,44,0176200005520001830,2020-12-10T12:00:38.425+03:00,"['2020-12-10', '12:00:38+03:00']","['2020-12-21', '09:00:00+03:00']",Электронный аукцион,0105072228,354388,,,Поставка масла растительного и маргарина,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176200005520001830
353,44,0176200005520001793,2020-12-09T10:07:14.347+03:00,"['2020-12-09', '10:07:14+03:00']","['2020-12-18', '09:00:00+03:00']",Электронный аукцион,0105072228,3174336,21.20,"Препараты лекарственные и материалы, применяемые в медицинских целях",,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176200005520001793
354,44,0176200005520001768,2020-12-10T15:15:29.514+03:00,"['2020-12-07', '17:12:32+03:00']","['2020-12-18', '09:00:00+03:00']","Электронный аукцион на проведение работ по строительству, реконструкции, кап. ремонту, сносу объекта кап. строительства, предусматривающих проектную документацию, утвержденную в порядке, установленном законодательством о градостроительной деятельности",0105072228,9171854,42.11,Дороги автомобильные и автомагистрали; строительные работы по строительству автомобильных дорог и автомагистралей,,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176200005520001768
355,44,0376300000120000314,2020-12-04T15:45:34.406+03:00,"['2020-12-04', '15:45:34+03:00']","['2020-12-14', '07:00:00+03:00']",Электронный аукцион,0105038964,1191003,68.10,Услуги по покупке и продаже собственного недвижимого имущества,,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0376300000120000314
356,44,0376100000420000045,2020-12-09T13:40:01.407+03:00,"['2020-12-09', '13:40:01+03:00']","['2020-12-17', '09:00:00+03:00']",Электронный аукцион,0105044421,840000,17.12,Бумага и картон,,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0376100000420000045
357,44,0176200005520001946,2020-12-18T12:40:02.376+03:00,"['2020-12-18', '12:40:02+03:00']","['2020-12-28', '09:00:00+03:00']",Электронный аукцион,0105072228,1205077.5,21.20,"Препараты лекарственные и материалы, применяемые в медицинских целях",,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176200005520001946
358,44,0376300000120000310,2020-12-04T14:40:07.407+03:00,"['2020-12-04', '14:40:07+03:00']","['2020-12-14', '07:00:00+03:00']",Электронный аукцион,0105038964,1191003,68.10,Услуги по покупке и продаже собственного недвижимого имущества,,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0376300000120000310
359,44,0176200005520001890,2020-12-15T13:19:45.663+03:00,"['2020-12-15', '13:19:45+03:00']","['2020-12-23', '09:00:00+03:00']",Электронный аукцион,0105072228,188600,81.21,Услуги по общей уборке зданий,"Оказание услуг по уборке служебных помещений Административного здания и прилегающих территорий филиала ГКУ РА ""АРЦЗН"" в Теучежском районе",https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176200005520001890
360,44,,2020-12-03T12:41:55.359+03:00,,,,,,,,,
361,44,0376300000120000307,2020-12-04T12:58:20.424+03:00,"['2020-12-04', '12:58:20+03:00']","['2020-12-14', '07:00:00+03:00']",Электронный аукцион,0105038964,1191003,68.10,Услуги по покупке и продаже собственного недвижимого имущества,,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0376300000120000307
362,44,0176200005520001874,2020-12-15T12:00:51.419+03:00,"['2020-12-15', '12:00:51+03:00']","['2020-12-23', '09:00:00+03:00']",Электронный аукцион,0105072228,458993.1,32.50,Инструменты и оборудование медицинские,,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176200005520001874
363,44,0176300004720000071,2020-12-14T15:15:31.002+03:00,"['2020-12-14', '15:15:31+03:00']","['2020-12-22', '09:15:00+03:00']",Электронный аукцион,0103007791,110292,,,В соответствии с Разделом 3. «Техническое задание»,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176300004720000071
364,44,0376300000120000299,2020-12-04T10:43:24.377+03:00,"['2020-12-04', '10:43:24+03:00']","['2020-12-14', '07:00:00+03:00']",Электронный аукцион,0105038964,1191003,68.10,Услуги по покупке и продаже собственного недвижимого имущества,,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0376300000120000299
365,44,0176200005520001919,2020-12-17T12:24:29.387+03:00,"['2020-12-17', '12:24:29+03:00']","['2020-12-25', '09:00:00+03:00']",Электронный аукцион,0105072228,534293.33,61.10,Услуги телекоммуникационные проводные,,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176200005520001919
366,44,,2020-12-16T14:53:42.358+03:00,,,,,,,,,
367,44,0176200005520001753,2020-12-07T10:13:54.482+03:00,"['2020-12-07', '10:13:54+03:00']","['2020-12-15', '09:00:00+03:00']","Электронный аукцион на проведение работ по строительству, реконструкции, кап. ремонту, сносу объекта кап. строительства, предусматривающих проектную документацию, утвержденную в порядке, установленном законодательством о градостроительной деятельности",0105072228,9514341,42.11,Дороги автомобильные и автомагистрали; строительные работы по строительству автомобильных дорог и автомагистралей,,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0176200005520001753
